"country","programme_code","file_sheet_index","table_name","column_name"
FR,"2014FR05M0OP001","1","2014FR05M0OP001_1",taux_de_cofinancement_par_lunion_europeenne__union_cofinancing
FR,"2014FR05M0OP001","1","2014FR05M0OP001_1",total_des_depenses_eligibles_attribue_a_loperation__total_elig
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",liste_des_operations_programmees_au_titre_du_programme_operati
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_1
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_10
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_11
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_12
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_13
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_14
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_15
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_16
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_2
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_3
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_4
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_5
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_6
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_7
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_8
FR,"2014FR16M0OP004","1","2014FR16M0OP004_1",missing_column_name_9
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",beneficiary_name
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",country
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",eu_cofinancement_rate
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",eu_part
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",fund
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",intervention_field
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",operation_end_date
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",operation_name
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",operation_start_date
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",operation_summary
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",precise_localisation
FR,"2014FR16M0OP006","1","2014FR16M0OP006_1",total_cost
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",beneficiary_name
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",country
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",eu_cofinancement_rate
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",eu_part
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",fund
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",intervention_field
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",operation_end_date
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",operation_name
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",operation_start_date
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",operation_summary
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",precise_localisation
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",total_cost
FR,"2014FR16M0OP007","1","2014FR16M0OP007_1",zip_code
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",beneficiares
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",cout_total
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",date_de_programmation
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",departement_de_loperation
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",domaine_dintervention
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",fonds
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",intitule_de_loperation
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",libelle_programme
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",montant_ue_programme
FR,"2014FR16M0OP011","1","2014FR16M0OP011_1",numcci
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",beneficiaire
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",cout_total_programme
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",date_de_programmation
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",debut_previsionnel_doperation
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",domaine_dintervention
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",fin_previsionnelle_doperation
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",fonds
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",libelle_du_dossier
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",liste_dep
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",montant_ue_programme
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",os
FR,"2014FR16M0OP014","1","2014FR16M0OP014_1",resume_de_loperation
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",code_postal_du_beneficaire_postal_code_of_the_beneficiary
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",date_de_debut_de_loperation_date_of_the_beginning_of_the_opera
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",date_de_fin_de_loperation_end_date_of_the_operation
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",date_de_programmation_programming_date
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",departement_de_loperation_operation_department
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",domaine_dintervention_area_of_intervention
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",fonds_funds
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",intitule_du_projet_name_of_the_project
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",libelle_programme_name_of_the_regional_operational_program
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",localisation_de_loperation_location_of_the_operation
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",montant_ue_programme_amount_ue_programmed
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",nom_du_beneficiaire_name_of_the_beneficiary
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",pays_country
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",resume_de_loperation_summary_of_the_operation
FR,"2014FR16M0OP015","1","2014FR16M0OP015_1",total_des_depenses_eligibles_total_eligible_expenditure
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",beneficiaire
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",cout_total_programme
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",date_de_programmation
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",debut_previsionnel_doperation
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",domaine_dintervention
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",fin_previsionnelle_doperation
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",fonds
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",libelle_du_dossier
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",liste_dep
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",montant_ue_programme
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",os
FR,"2014FR16M2OP005","1","2014FR16M2OP005_1",resume_de_loperation
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",beneficiary_name
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",country
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",eu_cofinancement_rate
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",eu_part
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",fund
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",intervention_field
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",operation_end_date
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",operation_name
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",operation_start_date
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",operation_summary
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",precise_localisation
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",total_cost
FR,"2014FR16RFOP004","1","2014FR16RFOP004_1",zipcode
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1","1er_comite_decisionnel"
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",beneficiaire
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",ci01__domaine_dintervention
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",cp
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",debut_de_la_periode_previsionnelle_dexecution
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",departement_de_loperation
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",fin_de_la_periode_previsionnelle_dexecution
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",fonds
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",libelle_du_dossier
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",libelle_du_programme
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",localisation_de_loperation
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",montant_ue_programme
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",pays
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",resume_de_loperation
FR,"2014FR16RFOP006","1","2014FR16RFOP006_1",total_depenses_eligibles
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",beneficiaire__beneficiary
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",categorie_dintervention__category_of_intervention
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",cp__zip
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",debut_dexecution_start_date
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",fin_dexecution__end_date
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",operation__operation
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",resume_de_loperation__summary
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",taux_cofinancement_ue__union_cofinancing_rate
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",total_des_depenses_eligibles__total_eligible_expenditure
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",ue__eu
FR,"2014FR16RFOP007","1","2014FR16RFOP007_1",ville__city
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",__operation_start_date
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",_beneficiary_name
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",_last_update_of_the_list
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",_operation_end_date
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",_operational_programme
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",_total_eligible_expenditure_allocated_to_the_operation
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",name_of_category_of_intervention_for_the_operation
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",operation_name
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",operation_summary
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",postcode_or_other_appropriate_location_indicator
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",priority
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",tameio_fund
GR,"2014GR16M2OP001","1","2014GR16M2OP001_1",union_cofinancing_rate_as_per_priority_axis
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",aa_proskleses_kod_ops
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",emnia_enarkses_prakses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",emnia_lekses_prakses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",katastase_ergou
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kategoria_periphereias
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",khrematodotese_pan
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kod_aksona_proteraiotetas
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kod_pediou_parembases
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kod_phorea_entaksesegkrises
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kod_phorea_parakoloutheses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kod_phorea_proskleses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",kodikos_proskleses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",megalo_ergo
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",mellontikes_nomikes_desmeuseis
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",missing_column_name_1
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",nomikes_desmeuseis_sugkhr_dd
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",onomasia_dikaioukhou
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",onomasia_prakses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",phoreas_entaksesegkrises
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",phoreas_parakoloutheses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",phoreas_proskleses
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",pleromes_dikaioukhou_epileksime_dd
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",pleromes_sugkhr_dd
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",pleromes_sugkhr_dd_mekhri_kai_to_proegoumeno_etos
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",pososto_atp_epi_tes_epileksimes_dd
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",pososto_enosiakes_sterikses__aksona
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",prakse_sdit
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",prakse_se_koino_skhedio_drases
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",sugkhrematodotoumene_dd_ergou_pros_es
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",sunolikes_nomikes_desmeuseis
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",upoloipo_nomikon_desmeuseon_sd
GR,"2014GR16M2OP007","1","2014GR16M2OP007_1",upoloipo_pleromon
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",bespovratna_sredstva
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",datum_ugovaranja
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",fond
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",korisnik
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",naziv_projekta
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",nutsii
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",operativni_program
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",opis_projekta
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",status_projekta
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",ukupno_prihvatljivi_troskovi
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",zakljucni_datum_provedbe_aktivnosti
HR,"2014HR16M1OP001","1","2014HR16M1OP001_1",zupanija
HU,"2014HU","1","2014HU_1",alintezkedes__support_scheme
HU,"2014HU","1","2014HU_1",beavatkozasi_kategoria__name_of_category_of_intervention
HU,"2014HU","1","2014HU_1",forras__fund
HU,"2014HU","1","2014HU_1",megitelt_tamogatas_huf__grant_awarded_huf
HU,"2014HU","1","2014HU_1",megvalositas_befejezese__operation_end_date
HU,"2014HU","1","2014HU_1",megvalositas_kezdete__operation_start_date
HU,"2014HU","1","2014HU_1",operativ_program__operational_programme
HU,"2014HU","1","2014HU_1",orszag__country
HU,"2014HU","1","2014HU_1",palyazo_neve__beneficiary_name
HU,"2014HU","1","2014HU_1",projekt_megnevezese__operation_name
HU,"2014HU","1","2014HU_1",projekt_osszkoltseg__total_eligible_expenditure
HU,"2014HU","1","2014HU_1",projekt_rovid_osszefoglalo__operation_summary
HU,"2014HU","1","2014HU_1",tamogatasi_dontes_datuma__grant_decision_date
HU,"2014HU","1","2014HU_1",telepules__location
HU,"2014HU","1","2014HU_1",unios_tarsfinanszirozasi_rata__union_cofinancing_rate
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",beneficiary_name
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",country
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",erdf_cofinancing_rate
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",postcodecounty
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",project_end_date
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",project_name
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",project_start_date
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",project_summary
IE,"2014IE16RFOP001","1","2014IE16RFOP001_1",total_public_expenditure
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",beneficiary_name
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",category_of_intervention
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",country
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",erdf_amount
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",erdf_rate
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",nuts_region
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",project_eircode_county
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",project_end_date
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",project_name
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",project_start_date
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",project_summary
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",project_unique_id_2_new
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",scheme
IE,"2014IE16RFOP002","1","2014IE16RFOP002_1",total_public_eligible_expenditure
IT,"2014ITERDF","1","2014ITERDF_1",cod_comune
IT,"2014ITERDF","1","2014ITERDF_1",cod_grande_progetto
IT,"2014ITERDF","1","2014ITERDF_1",cod_indicatore_1
IT,"2014ITERDF","1","2014ITERDF_1",cod_indicatore_2
IT,"2014ITERDF","1","2014ITERDF_1",cod_indicatore_3
IT,"2014ITERDF","1","2014ITERDF_1",cod_indicatore_4
IT,"2014ITERDF","1","2014ITERDF_1",cod_locale_progetto
IT,"2014ITERDF","1","2014ITERDF_1",cod_ob_tematico
IT,"2014ITERDF","1","2014ITERDF_1",cod_priorita_invest
IT,"2014ITERDF","1","2014ITERDF_1",cod_proced_attivazione
IT,"2014ITERDF","1","2014ITERDF_1",cod_provincia
IT,"2014ITERDF","1","2014ITERDF_1",cod_regione
IT,"2014ITERDF","1","2014ITERDF_1",cod_strumento
IT,"2014ITERDF","1","2014ITERDF_1",cod_tipo_proced_attivazione
IT,"2014ITERDF","1","2014ITERDF_1",costo_realizzato
IT,"2014ITERDF","1","2014ITERDF_1",costo_rendicontabile_ue
IT,"2014ITERDF","1","2014ITERDF_1",cup
IT,"2014ITERDF","1","2014ITERDF_1",cup_cod_categoria
IT,"2014ITERDF","1","2014ITERDF_1",cup_cod_natura
IT,"2014ITERDF","1","2014ITERDF_1",cup_cod_settore
IT,"2014ITERDF","1","2014ITERDF_1",cup_cod_sottosettore
IT,"2014ITERDF","1","2014ITERDF_1",cup_cod_tipologia
IT,"2014ITERDF","1","2014ITERDF_1",cup_descr_categoria
IT,"2014ITERDF","1","2014ITERDF_1",cup_descr_natura
IT,"2014ITERDF","1","2014ITERDF_1",cup_descr_settore
IT,"2014ITERDF","1","2014ITERDF_1",cup_descr_sottosettore
IT,"2014ITERDF","1","2014ITERDF_1",cup_descr_tipologia
IT,"2014ITERDF","1","2014ITERDF_1",data_aggiornamento
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_agg_bando
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_collaudo
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_esecuzione
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_prog_def
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_prog_esec
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_prog_prel
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_stip_attrib
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_eff_studio_fatt
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_collaudo
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_esecuzione
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_prog_def
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_prog_esec
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_prog_prel
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_stip_attrib
IT,"2014ITERDF","1","2014ITERDF_1",data_fine_prev_studio_fatt
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_agg_bando
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_collaudo
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_esecuzione
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_prog_def
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_prog_esec
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_prog_prel
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_stip_attrib
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_eff_studio_fatt
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_collaudo
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_esecuzione
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_prog_def
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_prog_esec
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_prog_prel
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_stip_attrib
IT,"2014ITERDF","1","2014ITERDF_1",data_inizio_prev_studio_fatt
IT,"2014ITERDF","1","2014ITERDF_1",den_comune
IT,"2014ITERDF","1","2014ITERDF_1",den_provincia
IT,"2014ITERDF","1","2014ITERDF_1",den_regione
IT,"2014ITERDF","1","2014ITERDF_1",descr_indicatore_1
IT,"2014ITERDF","1","2014ITERDF_1",descr_indicatore_2
IT,"2014ITERDF","1","2014ITERDF_1",descr_indicatore_3
IT,"2014ITERDF","1","2014ITERDF_1",descr_indicatore_4
IT,"2014ITERDF","1","2014ITERDF_1",descr_ob_tematico
IT,"2014ITERDF","1","2014ITERDF_1",descr_priorita_invest
IT,"2014ITERDF","1","2014ITERDF_1",descr_proced_attivazione
IT,"2014ITERDF","1","2014ITERDF_1",descr_strumento
IT,"2014ITERDF","1","2014ITERDF_1",descr_tipo_proced_attivazione
IT,"2014ITERDF","1","2014ITERDF_1",descr_tipo_strumento
IT,"2014ITERDF","1","2014ITERDF_1",descrizione_grande_progetto
IT,"2014ITERDF","1","2014ITERDF_1",economie_totali
IT,"2014ITERDF","1","2014ITERDF_1",economie_totali_pubbliche
IT,"2014ITERDF","1","2014ITERDF_1",finanz_altro_pubblico
IT,"2014ITERDF","1","2014ITERDF_1",finanz_comune
IT,"2014ITERDF","1","2014ITERDF_1",finanz_da_reperire
IT,"2014ITERDF","1","2014ITERDF_1",finanz_privato
IT,"2014ITERDF","1","2014ITERDF_1",finanz_provincia
IT,"2014ITERDF","1","2014ITERDF_1",finanz_regione
IT,"2014ITERDF","1","2014ITERDF_1",finanz_risorse_liberate
IT,"2014ITERDF","1","2014ITERDF_1",finanz_stato_altri_provvedimenti
IT,"2014ITERDF","1","2014ITERDF_1",finanz_stato_fondo_di_rotazione
IT,"2014ITERDF","1","2014ITERDF_1",finanz_stato_fsc
IT,"2014ITERDF","1","2014ITERDF_1",finanz_stato_pac
IT,"2014ITERDF","1","2014ITERDF_1",finanz_totale_pubblico
IT,"2014ITERDF","1","2014ITERDF_1",finanz_ue
IT,"2014ITERDF","1","2014ITERDF_1",finanz_ue_feasr
IT,"2014ITERDF","1","2014ITERDF_1",finanz_ue_fesr
IT,"2014ITERDF","1","2014ITERDF_1",finanz_ue_fse
IT,"2014ITERDF","1","2014ITERDF_1",fondo_comunitario
IT,"2014ITERDF","1","2014ITERDF_1",impegni
IT,"2014ITERDF","1","2014ITERDF_1",oc_articolazione_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_articolaz_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_categoria_spesa
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_ciclo
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_fase_corrente
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_fonte
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_forma_giu_attuatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_forma_giu_beneficiario
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_forma_giu_programmatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_forma_giu_realizzatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_sll
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_subarticolaz_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_tema_sintetico
IT,"2014ITERDF","1","2014ITERDF_1",oc_cod_tipo_aiuto
IT,"2014ITERDF","1","2014ITERDF_1",oc_codfisc_attuatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_codfisc_beneficiario
IT,"2014ITERDF","1","2014ITERDF_1",oc_codfisc_programmatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_codfisc_realizzatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_codice_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_data_fine_progetto_effettiva
IT,"2014ITERDF","1","2014ITERDF_1",oc_data_fine_progetto_prevista
IT,"2014ITERDF","1","2014ITERDF_1",oc_data_inizio_progetto
IT,"2014ITERDF","1","2014ITERDF_1",oc_denom_attuatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_denom_beneficiario
IT,"2014ITERDF","1","2014ITERDF_1",oc_denom_programmatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_denom_realizzatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_denominazione_sll
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_articolaz_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_categoria_spesa
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_ciclo
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_fase_corrente
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_fonte
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_forma_giu_attuatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_forma_giu_beneficiario
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_forma_giu_programmatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_forma_giu_realizzatore
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_subarticolaz_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_descr_tipo_aiuto
IT,"2014ITERDF","1","2014ITERDF_1",oc_descrizione_programma
IT,"2014ITERDF","1","2014ITERDF_1",oc_finanz_altro_pubblico_netto
IT,"2014ITERDF","1","2014ITERDF_1",oc_finanz_comune_netto
IT,"2014ITERDF","1","2014ITERDF_1",oc_finanz_privato_netto
IT,"2014ITERDF","1","2014ITERDF_1",oc_finanz_provincia_netto
IT,"2014ITERDF","1","2014ITERDF_1",oc_finanz_regione_netto
